"sku","imgUrl"
11681,https://promart.vteximg.com.br/arquivos/ids/278748-55-55/11681.jpg?v=636873946728400000
11683,https://promart.vteximg.com.br/arquivos/ids/567867-55-55/11683.jpg?v=637393519947300000
11688,https://promart.vteximg.com.br/arquivos/ids/214892-55-55/11688.jpg?v=636065375490400000
11689,https://promart.vteximg.com.br/arquivos/ids/214895-55-55/11689.jpg?v=636065375640030000
10575,https://promart.vteximg.com.br/arquivos/ids/458057-55-55/10575.jpg?v=637266248558530000
10572,https://promart.vteximg.com.br/arquivos/ids/385863-55-55/10572.jpg?v=637135973399830000
11114,https://promart.vteximg.com.br/arquivos/ids/601869-55-55/11114.jpg?v=637425286189270000
11866,https://promart.vteximg.com.br/arquivos/ids/537415-55-55/11866_4.jpg?v=637358786815700000
10581,https://promart.vteximg.com.br/arquivos/ids/559911-55-55/10581.jpg?v=637381483036330000
10583,https://promart.vteximg.com.br/arquivos/ids/203258-55-55/10583.jpg?v=635927285996500000
10748,https://promart.vteximg.com.br/arquivos/ids/221668-55-55/10748.jpg?v=636162022054870000
11693,https://promart.vteximg.com.br/arquivos/ids/557562-55-55/11693.jpg?v=637381394205500000
10743,https://promart.vteximg.com.br/arquivos/ids/197977-55-55/10743.jpg?v=635927023230400000
10755,https://promart.vteximg.com.br/arquivos/ids/197897-55-55/10755.jpg?v=635927021516570000
11691,https://promart.vteximg.com.br/arquivos/ids/557557-55-55/11691.jpg?v=637381394101230000
10757,https://promart.vteximg.com.br/arquivos/ids/197898-55-55/10757.jpg?v=635927021542030000
11692,https://promart.vteximg.com.br/arquivos/ids/557560-55-55/11692.jpg?v=637381394154600000
10728,https://promart.vteximg.com.br/arquivos/ids/441910-55-55/10728.jpg?v=637250063756930000
11690,https://promart.vteximg.com.br/arquivos/ids/557555-55-55/11690.jpg?v=637381394050570000
10733,https://promart.vteximg.com.br/arquivos/ids/206389-55-55/10733.jpg?v=635931291808070000
10734,https://promart.vteximg.com.br/arquivos/ids/197949-55-55/10734.jpg?v=635927022622470000
10595,https://promart.vteximg.com.br/arquivos/ids/501863-55-55/10595.jpg?v=637320810137470000
10598,https://promart.vteximg.com.br/arquivos/ids/557520-55-55/10598.jpg?v=637381393262670000
10597,https://promart.vteximg.com.br/arquivos/ids/557518-55-55/10597.jpg?v=637381393220730000
10596,https://promart.vteximg.com.br/arquivos/ids/501866-55-55/10596.jpg?v=637320810177570000
10613,https://promart.vteximg.com.br/arquivos/ids/426232-55-55/10613.jpg?v=637232589398530000
10603,https://promart.vteximg.com.br/arquivos/ids/557532-55-55/10603.jpg?v=637381393532400000
10606,https://promart.vteximg.com.br/arquivos/ids/557538-55-55/10606.jpg?v=637381393690530000
10607,https://promart.vteximg.com.br/arquivos/ids/426226-55-55/10607.jpg?v=637232589290470000
10601,https://promart.vteximg.com.br/arquivos/ids/557528-55-55/10601.jpg?v=637381393428830000
10600,https://promart.vteximg.com.br/arquivos/ids/557526-55-55/10600.jpg?v=637381393375000000
10609,https://promart.vteximg.com.br/arquivos/ids/558381-55-55/10609.jpg?v=637381417412300000
10602,https://promart.vteximg.com.br/arquivos/ids/557530-55-55/10602.jpg?v=637381393479230000
10617,https://promart.vteximg.com.br/arquivos/ids/426238-55-55/10617.jpg?v=637232589513030000
10620,https://promart.vteximg.com.br/arquivos/ids/426244-55-55/10620.jpg?v=637232589635870000
10615,https://promart.vteximg.com.br/arquivos/ids/426236-55-55/10615.jpg?v=637232589471730000
10623,https://promart.vteximg.com.br/arquivos/ids/204050-55-55/10623.jpg?v=635930809150470000
10621,https://promart.vteximg.com.br/arquivos/ids/426246-55-55/10621.jpg?v=637232589676670000
10619,https://promart.vteximg.com.br/arquivos/ids/426242-55-55/10619.jpg?v=637232589601430000
10605,https://promart.vteximg.com.br/arquivos/ids/557536-55-55/10605.jpg?v=637381393640800000
10614,https://promart.vteximg.com.br/arquivos/ids/426234-55-55/10614.jpg?v=637232589433100000
10610,https://promart.vteximg.com.br/arquivos/ids/426228-55-55/10610.jpg?v=637232589328030000
10627,https://promart.vteximg.com.br/arquivos/ids/204080-55-55/10627.jpg?v=635930809402200000
10604,https://promart.vteximg.com.br/arquivos/ids/557534-55-55/10604.jpg?v=637381393588300000
10628,https://promart.vteximg.com.br/arquivos/ids/226057-55-55/10628.jpg?v=636256116521930000
10624,https://promart.vteximg.com.br/arquivos/ids/208849-55-55/10624.jpg?v=635949560195030000
10618,https://promart.vteximg.com.br/arquivos/ids/426240-55-55/10618.jpg?v=637232589547930000
13253,https://promart.vteximg.com.br/arquivos/ids/551196-55-55/13253.jpg?v=637369036745930000
13250,https://promart.vteximg.com.br/arquivos/ids/551190-55-55/13250.jpg?v=637369036637730000
13251,https://promart.vteximg.com.br/arquivos/ids/551192-55-55/13251.jpg?v=637369036675400000
13255,https://promart.vteximg.com.br/arquivos/ids/551200-55-55/13255.jpg?v=637369036836830000
10669,https://promart.vteximg.com.br/arquivos/ids/431141-55-55/10669.jpg?v=637235910427900000
10685,https://promart.vteximg.com.br/arquivos/ids/215607-55-55/10685.jpg?v=636074687923830000
10660,https://promart.vteximg.com.br/arquivos/ids/203810-55-55/10660.jpg?v=635930806506200000
10736,https://promart.vteximg.com.br/arquivos/ids/197954-55-55/10736.jpg?v=635927022753900000
10684,https://promart.vteximg.com.br/arquivos/ids/216469-55-55/10684.jpg?v=636074907987530000
10673,https://promart.vteximg.com.br/arquivos/ids/437641-55-55/10673.jpg?v=637245611166170000
10659,https://promart.vteximg.com.br/arquivos/ids/203793-55-55/10659.jpg?v=635930806081800000
10668,https://promart.vteximg.com.br/arquivos/ids/431137-55-55/10668.jpg?v=637235910368970000
10682,https://promart.vteximg.com.br/arquivos/ids/215614-55-55/10682.jpg?v=636074688615970000
10661,https://promart.vteximg.com.br/arquivos/ids/203811-55-55/10661.jpg?v=635930806526530000
10677,https://promart.vteximg.com.br/arquivos/ids/215618-55-55/10677.jpg?v=636074688976500000
10688,https://promart.vteximg.com.br/arquivos/ids/215617-55-55/10688.jpg?v=636074688887630000
10687,https://promart.vteximg.com.br/arquivos/ids/215613-55-55/10687.jpg?v=636074688557500000
13254,https://promart.vteximg.com.br/arquivos/ids/551198-55-55/13254.jpg?v=637369036803330000
10675,https://promart.vteximg.com.br/arquivos/ids/439747-55-55/10675.jpg?v=637248056823370000
10689,https://promart.vteximg.com.br/arquivos/ids/215621-55-55/10689.jpg?v=636074689253200000
10697,https://promart.vteximg.com.br/arquivos/ids/216512-55-55/10697.jpg?v=636074909277230000
10680,https://promart.vteximg.com.br/arquivos/ids/215605-55-55/10680.jpg?v=636074687771000000
10676,https://promart.vteximg.com.br/arquivos/ids/215610-55-55/10676.jpg?v=636074688344370000
10694,https://promart.vteximg.com.br/arquivos/ids/437649-55-55/10694.jpg?v=637245611303570000
10674,https://promart.vteximg.com.br/arquivos/ids/437643-55-55/10674.jpg?v=637245611199070000
10686,https://promart.vteximg.com.br/arquivos/ids/215615-55-55/10686.jpg?v=636074688694130000
10695,https://promart.vteximg.com.br/arquivos/ids/437712-55-55/10695.jpg?v=637245617329430000
10671,https://promart.vteximg.com.br/arquivos/ids/220183-55-55/10671.jpg?v=636130944906830000
10681,https://promart.vteximg.com.br/arquivos/ids/215603-55-55/10681.jpg?v=636074687535200000
10670,https://promart.vteximg.com.br/arquivos/ids/205014-55-55/10670.jpg?v=635930814471600000
10678,https://promart.vteximg.com.br/arquivos/ids/215619-55-55/10678.jpg?v=636074689053230000
10690,https://promart.vteximg.com.br/arquivos/ids/437645-55-55/10690.jpg?v=637245611236300000
10698,https://promart.vteximg.com.br/arquivos/ids/216508-55-55/10698.jpg?v=636074909173500000
10705,https://promart.vteximg.com.br/arquivos/ids/437702-55-55/10705.jpg?v=637245617059470000
10716,https://promart.vteximg.com.br/arquivos/ids/569895-55-55/10716.jpg?v=637401115187800000
10715,https://promart.vteximg.com.br/arquivos/ids/569890-55-55/10715.jpg?v=637401115121700000
10696,https://promart.vteximg.com.br/arquivos/ids/437714-55-55/10696.jpg?v=637245617378100000
10706,https://promart.vteximg.com.br/arquivos/ids/437704-55-55/10706.jpg?v=637245617108900000
10699,https://promart.vteximg.com.br/arquivos/ids/216507-55-55/10699.jpg?v=636074909150430000
10704,https://promart.vteximg.com.br/arquivos/ids/499368-55-55/10704.jpg?v=637318419897000000
10703,https://promart.vteximg.com.br/arquivos/ids/499366-55-55/10703.jpg?v=637318419860000000
10711,https://promart.vteximg.com.br/arquivos/ids/437706-55-55/10711.jpg?v=637245617161930000
10702,https://promart.vteximg.com.br/arquivos/ids/437718-55-55/10702.jpg?v=637245617478800000
10725,https://promart.vteximg.com.br/arquivos/ids/569913-55-55/10725.jpg?v=637401115483500000
10701,https://promart.vteximg.com.br/arquivos/ids/437716-55-55/10701.jpg?v=637245617427400000
10714,https://promart.vteximg.com.br/arquivos/ids/569885-55-55/10714.jpg?v=637401115062270000
10738,https://promart.vteximg.com.br/arquivos/ids/197955-55-55/10738.jpg?v=635927022770830000
10723,https://promart.vteximg.com.br/arquivos/ids/569906-55-55/10723.jpg?v=637401115361770000
10737,https://promart.vteximg.com.br/arquivos/ids/197956-55-55/10737.jpg?v=635927022793130000
10740,https://promart.vteximg.com.br/arquivos/ids/197976-55-55/10740.jpg?v=635927023210400000
11695,https://promart.vteximg.com.br/arquivos/ids/557567-55-55/11695.jpg?v=637381394309600000
11697,https://promart.vteximg.com.br/arquivos/ids/214873-55-55/11697.jpg?v=636065374078700000
11698,https://promart.vteximg.com.br/arquivos/ids/218053-55-55/11698.jpg?v=636087586504700000
10724,https://promart.vteximg.com.br/arquivos/ids/569908-55-55/10724.jpg?v=637401115412900000
11699,https://promart.vteximg.com.br/arquivos/ids/278752-55-55/11699.jpg?v=636873946820100000
11694,https://promart.vteximg.com.br/arquivos/ids/557564-55-55/11694.jpg?v=637381394254070000
11702,https://promart.vteximg.com.br/arquivos/ids/203927-55-55/11702.jpg?v=635930808018330000
11696,https://promart.vteximg.com.br/arquivos/ids/214872-55-55/11696.jpg?v=636065374029100000
11853,https://promart.vteximg.com.br/arquivos/ids/215596-55-55/11853.jpg?v=636074686259800000
10739,https://promart.vteximg.com.br/arquivos/ids/221669-55-55/10739.jpg?v=636162022143670000
11858,https://promart.vteximg.com.br/arquivos/ids/437937-55-55/11858.jpg?v=637245635468900000
11859,https://promart.vteximg.com.br/arquivos/ids/215597-55-55/11859.jpg?v=636074686765770000
10823,https://promart.vteximg.com.br/arquivos/ids/569947-55-55/10823.jpg?v=637401115848500000
11703,https://promart.vteximg.com.br/arquivos/ids/203946-55-55/11703.jpg?v=635930808216070000
10920,https://promart.vteximg.com.br/arquivos/ids/200139-55-55/10920.jpg?v=635927220161770000
10919,https://promart.vteximg.com.br/arquivos/ids/233224-55-55/10919.jpg?v=636415174086300000
10926,https://promart.vteximg.com.br/arquivos/ids/200143-55-55/10926.jpg?v=635927220251800000
10927,https://promart.vteximg.com.br/arquivos/ids/200141-55-55/10927.jpg?v=635927220210200000
11134,https://promart.vteximg.com.br/arquivos/ids/551430-55-55/11134.jpg?v=637369049438270000
12275,https://promart.vteximg.com.br/arquivos/ids/557639-55-55/12275.jpg?v=637381395427100000
11004,https://promart.vteximg.com.br/arquivos/ids/310614-55-55/11004.jpg?v=636957942636230000
12278,https://promart.vteximg.com.br/arquivos/ids/428754-55-55/12278.jpg?v=637232664098170000
12281,https://promart.vteximg.com.br/arquivos/ids/500318-55-55/12281.jpg?v=637318436491430000
12279,https://promart.vteximg.com.br/arquivos/ids/428756-55-55/12279.jpg?v=637232664129470000
10979,https://promart.vteximg.com.br/arquivos/ids/214833-55-55/10979.jpg?v=636065371834770000
11000,https://promart.vteximg.com.br/arquivos/ids/310483-55-55/11000.jpg?v=636957940583030000
10978,https://promart.vteximg.com.br/arquivos/ids/211051-55-55/10978.jpg?v=635985070496370000
10991,https://promart.vteximg.com.br/arquivos/ids/206282-55-55/10991.jpg?v=635931261869670000
10848,https://promart.vteximg.com.br/arquivos/ids/210440-55-55/10848.jpg?v=635980465726970000
10990,https://promart.vteximg.com.br/arquivos/ids/184303-55-55/10990.jpg?v=635889737647730000
10860,https://promart.vteximg.com.br/arquivos/ids/430654-55-55/10860.jpg?v=637233712552630000
13274,https://promart.vteximg.com.br/arquivos/ids/551246-55-55/13274.jpg?v=637369037785500000
10851,https://promart.vteximg.com.br/arquivos/ids/211062-55-55/10851.jpg?v=635985070692830000
10853,https://promart.vteximg.com.br/arquivos/ids/211068-55-55/10853.jpg?v=635985070797670000
10868,https://promart.vteximg.com.br/arquivos/ids/430725-55-55/10868.jpg?v=637233714799700000
10855,https://promart.vteximg.com.br/arquivos/ids/210289-55-55/10855.jpg?v=635980462192200000
